chrs,cum.start,cum.end,dat1.inside,dat1.outside,dat1.chr,dat1.relCo,dat2.inside,dat2.outside,dat2.chr,dat2.relCo,diff.relCo,pval,fdr,xsq.result
Chr4,99300719,100300718,97,14786,2465,0.006517503191560841,44,4513,738,0.009655475093263111,0.00313797190170227,0.035617253916690704,0.11230512120143145,ns
Chr4,99400719,100400718,97,14786,2465,0.006517503191560841,43,4514,738,0.009436032477507132,0.0029185292859462905,0.045255927979087805,0.13284479527046264,ns
Chr4,99500719,100500718,103,14780,2465,0.0069206477188738826,41,4516,738,0.008997147245995173,0.00207649952712129,0.16642447923365997,0.33305368053530693,ns
Chr4,99600719,100600718,107,14776,2465,0.0071894107370825775,41,4516,738,0.008997147245995173,0.0018077365089125951,0.2419608764739301,0.43114921569021997,ns
Chr4,99700719,100700718,109,14774,2465,0.007323792246186925,42,4515,738,0.009216589861751152,0.001892797615564227,0.2100087590412062,0.39428994931098255,ns
Chr4,99800719,100800718,114,14769,2465,0.007659746018947792,45,4512,738,0.009874917709019092,0.0022151716900712997,0.15818132652531203,0.319269507443126,ns
Chr4,99900719,100900718,135,14748,2465,0.009070751864543439,45,4512,738,0.009874917709019092,8.041658444756534e-4,0.5969574794056965,0.7896244253767076,ns
Chr4,100000719,101000718,160,14723,2465,0.01075052072834778,48,4509,738,0.01053324555628703,-2.1727517206074874e-4,1,1,ns
Chr4,100100719,101100718,183,14700,2465,0.012295908083047773,42,4515,738,0.009216589861751152,-0.003079318221296621,0.09633855711469456,0.22673967549494187,ns
Chr4,100200719,101200718,189,14694,2465,0.012699052610360815,42,4515,738,0.009216589861751152,-0.0034824627486096625,0.060639853284749745,0.16292752163893873,ns
Chr4,100300719,101300718,209,14674,2465,0.014042867701404288,40,4517,738,0.008777704630239193,-0.0052651630711650944,0.005212943099945589,0.02839115291623259,diff
Chr4,100400719,101400718,216,14667,2465,0.014513202983269502,39,4518,738,0.008558262014483212,-0.00595494096878629,0.001703926638498989,0.013970242844487175,diff
Chr4,100500719,101500718,215,14668,2465,0.01444601222871733,38,4519,738,0.008338819398727233,-0.006107192829990097,0.0012547926932630926,0.011405632894625905,diff
Chr4,100600719,101600718,229,14654,2465,0.015386682792447759,41,4516,738,0.008997147245995173,-0.006389535546452586,0.0010791136080216368,0.010306316922989256,diff
Chr4,100700719,101700718,236,14647,2465,0.015857018074312973,47,4510,738,0.010313802940531051,-0.005543215133781922,0.005732824532102835,0.0303448302542632,diff
Chr4,100800719,101800718,233,14650,2465,0.015655445810656452,46,4511,738,0.010094360324775072,-0.005561085485881381,0.005381405124470315,0.028949763077762754,diff
Chr4,100900719,101900718,213,14670,2465,0.01431163071961298,42,4515,738,0.009216589861751152,-0.005095040857861829,0.007297938158761693,0.036025028064598924,diff
Chr4,101000719,102000718,184,14699,2465,0.012363098837599945,42,4515,738,0.009216589861751152,-0.0031465089758487934,0.09675690980045636,0.2270467334351034,ns
Chr4,101100719,102100718,154,14729,2465,0.010347376201034738,39,4518,738,0.008558262014483212,-0.0017891141865515256,0.30646653404339025,0.5138684258011417,ns
Chr4,101200719,102200718,122,14761,2465,0.008197272055365181,33,4524,738,0.007241606319947334,-9.556657354178478e-4,0.5688627792587624,0.7653476594483765,ns
Chr4,101300719,102300718,92,14791,2465,0.006181549418799973,29,4528,738,0.006363835856923414,1.8228643812344143e-4,0.9142753234800874,1,ns
Chr4,101400719,102400718,77,14806,2465,0.005173688100517369,26,4531,738,0.005705508009655475,5.318199091381062e-4,0.6421380246149495,0.8330097602780545,ns
Chr4,101500719,102500718,66,14817,2465,0.004434589800443459,23,4534,738,0.005047180162387536,6.125903619440768e-4,0.6158384582913831,0.810054978071899,ns
Chr4,101600719,102600718,46,14837,2465,0.0030907747093999864,19,4538,738,0.004169409699363616,0.00107863498996363,0.30358134600096504,0.5097072790181808,ns
Chr4,101700719,102700718,29,14854,2465,0.001948531882013035,11,4546,738,0.0024138687733157777,4.6533689130274277e-4,0.5749388616452662,0.7700908736264845,ns
Chr4,101800719,102800718,18,14865,2465,0.0012094335819391251,7,4550,738,0.0015360983102918587,3.2666472835273354e-4,0.636195073214459,0.8285623581982776,ns
Chr4,101900719,102900718,9,14874,2465,6.047167909695626e-4,5,4552,738,0.0010972130787798991,4.924962878103366e-4,0.33971990990400336,0.5473726665690422,ns
Chr4,102000719,102078791,9,14874,2465,6.047167909695626e-4,5,4552,738,0.0010972130787798991,4.924962878103366e-4,0.33971990990400336,0.5473726665690422,ns
Chr5,102078792,103078791,225,14658,3366,0.015117919774239064,69,4488,1034,0.015141540487162607,2.3620712923543355e-5,0.9999999999999999,1,ns
Chr5,102178792,103178791,228,14655,3366,0.015319492037895585,71,4486,1034,0.015580425718674566,2.6093368077898145e-4,0.8906740101622762,1,ns
Chr5,102278792,103278791,239,14644,3366,0.016058590337969494,72,4485,1034,0.015799868334430547,-2.5872200353894634e-4,0.9462626134084209,1,ns
Chr5,102378792,103378791,246,14637,3366,0.01652892561983471,78,4479,1034,0.017116524028966424,5.875984091317128e-4,0.7914377515127595,0.9605790195967365,ns
Chr5,102478792,103478791,227,14656,3366,0.015252301283343412,72,4485,1034,0.015799868334430547,5.475670510871351e-4,0.7833933017986092,0.9578036843882811,ns
Chr5,102578792,103578791,221,14662,3366,0.01484915675603037,77,4480,1034,0.016897081413210446,0.0020479246571800756,0.33465475141251055,0.5425193654708265,ns
Chr5,102678792,103678791,199,14684,3366,0.013370960155882551,78,4479,1034,0.017116524028966424,0.003745563873083873,0.06351577459404051,0.16776310804598277,ns
Chr5,102778792,103778791,198,14685,3366,0.013303769401330377,80,4477,1034,0.017555409260478386,0.0042516398591480094,0.0384798573178548,0.11877389214269934,ns
Chr5,102878792,103878791,172,14711,3366,0.011556809782973862,70,4487,1034,0.015360983102918587,0.0038041733199447245,0.046973120958274724,0.1351759245043801,ns
Chr5,102978792,103978791,151,14732,3366,0.010145803937378217,59,4498,1034,0.01294711432960281,0.0028013103922245926,0.11936062322820967,0.2648439417757245,ns
Chr5,103078792,104078791,140,14743,3366,0.009406705637304306,56,4501,1034,0.01228878648233487,0.0028820808450305633,0.09044417176655226,0.21713190963263365,ns
Chr5,103178792,104178791,139,14744,3366,0.009339514882752134,61,4496,1034,0.013385999561114768,0.004046484678362635,0.02311398005461227,0.08485856744283836,ns
Chr5,103278792,104278791,137,14746,3366,0.009205133373647785,61,4496,1034,0.013385999561114768,0.004180866187466983,0.01790605216498995,0.07044828881628883,ns
Chr5,103378792,104378791,124,14759,3366,0.00833165356446953,61,4496,1034,0.013385999561114768,0.005054345996645239,0.002942403558337074,0.0198876302045552,diff
Chr5,103478792,104478791,126,14757,3366,0.008466035073573876,65,4492,1034,0.014263770024138688,0.0057977349505648115,7.895437681311939e-4,0.008671822386640946,diff
Chr5,103578792,104578791,124,14759,3366,0.00833165356446953,59,4498,1034,0.01294711432960281,0.00461546076513328,0.006402418552118092,0.03270692888252576,diff
Chr5,103678792,104678791,110,14773,3366,0.007390983000739098,53,4504,1034,0.01163045863506693,0.004239475634327831,0.009011608967895348,0.04226797373553761,diff
Chr5,103778792,104778791,107,14776,3366,0.0071894107370825775,51,4506,1034,0.01119157340355497,0.004002162666472393,0.010711430459587258,0.04728231166188359,diff
Chr5,103878792,104878791,99,14784,3366,0.0066518847006651885,48,4509,1034,0.01053324555628703,0.003881360855621842,0.01077540664694375,0.04728231166188359,diff
Chr5,103978792,104978791,98,14785,3366,0.006584693946113015,48,4509,1034,0.01053324555628703,0.003948551610174015,0.010400468991653181,0.04694863201933829,diff
Chr5,104078792,105078791,86,14797,3366,0.005778404891486931,45,4512,1034,0.009874917709019092,0.004096512817532161,0.004930039504586296,0.02707413361268641,diff
Chr5,104178792,105178791,85,14798,3366,0.005711214136934758,41,4516,1034,0.008997147245995173,0.0032859331090604148,0.019859037070086318,0.07608782226271445,ns
Chr5,104278792,105278791,75,14808,3366,0.005039306591413021,41,4516,1034,0.008997147245995173,0.003957840654582151,0.003987507215856421,0.023997874477163297,diff
Chr5,104378792,105378791,75,14808,3366,0.005039306591413021,42,4515,1034,0.009216589861751152,0.004177283270338131,0.002879856325968008,0.019639995630742747,diff
Chr5,104478792,105478791,70,14813,3366,0.004703352818652153,39,4518,1034,0.008558262014483212,0.003854909195831059,0.004257711151204955,0.024940725765725025,diff
Chr5,104578792,105578791,69,14814,3366,0.00463616206409998,45,4512,1034,0.009874917709019092,0.005238755644919112,1.346955978461039e-4,0.0026496835516591783,diff
Chr5,104678792,105678791,77,14806,3366,0.005173688100517369,42,4515,1034,0.009216589861751152,0.004042901761233783,0.003248849569699538,0.020970089709177315,diff
Chr5,104778792,105778791,70,14813,3366,0.004703352818652153,40,4517,1034,0.008777704630239193,0.00407435181158704,0.002166068659922255,0.015991511131706198,diff
Chr5,104878792,105878791,72,14811,3366,0.0048377343277565005,41,4516,1034,0.008997147245995173,0.004159412918238672,0.0024109869018427055,0.01727000400341677,diff
Chr5,104978792,105978791,85,14798,3366,0.005711214136934758,46,4511,1034,0.010094360324775072,0.004383146187840314,0.0025270755103844493,0.01790691141229411,diff
Chr5,105078792,106078791,79,14804,3366,0.005308069609621716,43,4514,1034,0.009436032477507132,0.004127962867885415,0.003538506942928102,0.02194008681406294,diff
Chr5,105178792,106178791,76,14807,3366,0.0051064973459651955,39,4518,1034,0.008558262014483212,0.0034517646685180165,0.01074659196154571,0.04728231166188359,diff
Chr5,105278792,106278791,77,14806,3366,0.005173688100517369,40,4517,1034,0.008777704630239193,0.0036040165297218244,0.008300572896158476,0.039495144682804594,diff
Chr5,105378792,106378791,80,14803,3366,0.00537526036417389,37,4520,1034,0.008119376782971253,0.0027441164187973635,0.047951129397297274,0.13709238296233797,ns
Chr5,105478792,106478791,75,14808,3366,0.005039306591413021,34,4523,1034,0.007461048935703314,0.0024217423442902926,0.06872494053255705,0.17699033792307994,ns
Chr5,105578792,106578791,69,14814,3366,0.00463616206409998,29,4528,1034,0.006363835856923414,0.0017276737928234344,0.15215506293843845,0.31139809464730106,ns
Chr5,105678792,106678791,62,14821,3366,0.004165826782234765,33,4524,1034,0.007241606319947334,0.0030757795377125688,0.014468449471835749,0.059778734808399736,ns
Chr5,105778792,106778791,69,14814,3366,0.00463616206409998,33,4524,1034,0.007241606319947334,0.002605444255847354,0.04537372296237364,0.13289459303201878,ns
Chr5,105878792,106878791,75,14808,3366,0.005039306591413021,35,4522,1034,0.007680491551459293,0.002641184960046272,0.042096176167775445,0.12754657514742077,ns
Chr5,105978792,106978791,65,14818,3366,0.004367399045891286,31,4526,1034,0.006802721088435374,0.0024353220425440882,0.05227043211502902,0.14783783160430955,ns
Chr5,106078792,107078791,78,14805,3366,0.005240878855069542,36,4521,1034,0.007899934167215274,0.0026590553121457316,0.045599961101755515,0.13326108366322342,ns
Chr5,106178792,107178791,79,14804,3366,0.005308069609621716,36,4521,1034,0.007899934167215274,0.0025918645575935574,0.05963416228128209,0.16139183960314127,ns
Chr5,106278792,107278791,80,14803,3366,0.00537526036417389,33,4524,1034,0.007241606319947334,0.001866345955773444,0.14845409131834547,0.3065000634853058,ns
Chr5,106378792,107378791,86,14797,3366,0.005778404891486931,37,4520,1034,0.008119376782971253,0.002340971891484322,0.08746510488786935,0.21140518156829172,ns
Chr5,106478792,107478791,95,14788,3366,0.006383121682456494,40,4517,1034,0.008777704630239193,0.002394582947782699,0.10215994054191851,0.2358087594295072,ns
Chr5,106578792,107578791,102,14781,3366,0.006853456964321709,43,4514,1034,0.009436032477507132,0.0025825755131854223,0.09365274007614344,0.22240416472136407,ns
Chr5,106678792,107678791,100,14783,3366,0.006719075455217362,40,4517,1034,0.008777704630239193,0.0020586291750218314,0.16072298389072123,0.3239035057614229,ns
Chr5,106778792,107778791,95,14788,3366,0.006383121682456494,42,4515,1034,0.009216589861751152,0.0028334681792946577,0.0539031948600574,0.15115832090543757,ns
Chr5,106878792,107878791,100,14783,3366,0.006719075455217362,43,4514,1034,0.009436032477507132,0.0027169570222897697,0.07379524838224578,0.18726062037298932,ns
Chr5,106978792,107978791,109,14774,3366,0.007323792246186925,48,4509,1034,0.01053324555628703,0.0032094533101001054,0.03745418587082632,0.11610460081328809,ns
Chr5,107078792,108078791,102,14781,3366,0.006853456964321709,42,4515,1034,0.009216589861751152,0.002363132897429443,0.11375003589178524,0.2571570279680497,ns
Chr5,107178792,108178791,113,14770,3366,0.007592555264395619,43,4514,1034,0.009436032477507132,0.0018434772131115124,0.21841263329234997,0.4054476770131229,ns
Chr5,107278792,108278791,111,14772,3366,0.007458173755291272,42,4515,1034,0.009216589861751152,0.0017584161064598805,0.2501702097544043,0.4425830019547716,ns
Chr5,107378792,108378791,108,14775,3366,0.007256601491634751,37,4520,1034,0.008119376782971253,8.627752913365023e-4,0.5552747702648472,0.7529343078282599,ns
Chr5,107478792,108478791,105,14778,3366,0.00705502922797823,35,4522,1034,0.007680491551459293,6.254623234810634e-4,0.6887262212663438,0.8781696801084669,ns
Chr5,107578792,108578791,112,14771,3366,0.007525364509843446,33,4524,1034,0.007241606319947334,-2.8375818989611213e-4,0.9217152058990635,1,ns
Chr5,107678792,108678791,118,14765,3366,0.007928509037156486,31,4526,1034,0.006802721088435374,-0.0011257879487211126,0.4972917334328605,0.7055226099725621,ns
Chr5,107778792,108778791,124,14759,3366,0.00833165356446953,28,4529,1034,0.006144393241167435,-0.002187260323302095,0.15023353141606394,0.30890451545455894,ns
Chr5,107878792,108878791,116,14767,3366,0.00779412752805214,23,4534,1034,0.005047180162387536,-0.002746947365664604,0.05616043840460753,0.155906191155278,ns
Chr5,107978792,108978791,116,14767,3366,0.00779412752805214,19,4538,1034,0.004169409699363616,-0.0036247178286885236,0.007998092036878391,0.03829881693291855,diff
Chr5,108078792,109078791,115,14768,3366,0.0077269367734999666,19,4538,1034,0.004169409699363616,-0.0035575270741363503,0.010226477208405877,0.04663839778781642,diff
Chr5,108178792,109178791,107,14776,3366,0.0071894107370825775,21,4536,1034,0.004608294930875576,-0.0025811158062070015,0.059852219637056774,0.16155834760988505,ns
Chr5,108278792,109278791,114,14769,3366,0.007659746018947792,21,4536,1034,0.004608294930875576,-0.0030514510880722163,0.03178712988052001,0.10319073197666347,ns
Chr5,108378792,109378791,128,14755,3366,0.008600416582678223,25,4532,1034,0.0054860653938994955,-0.0031143511887787275,0.043598942891374226,0.13089614289483195,ns
Chr5,108478792,109478791,139,14744,3366,0.009339514882752134,25,4532,1034,0.0054860653938994955,-0.003853449488852638,0.012187155942422841,0.0521541346899664,ns
Chr5,108578792,109578791,128,14755,3366,0.008600416582678223,27,4530,1034,0.005924950625411455,-0.0026754659572667677,0.08611138879316646,0.20940001924242324,ns
Chr5,108678792,109678791,129,14754,3366,0.008667607337230397,28,4529,1034,0.006144393241167435,-0.0025232140960629625,0.10750639507344109,0.24599553594929752,ns
Chr5,108778792,109778791,133,14750,3366,0.008936370355439092,29,4528,1034,0.006363835856923414,-0.002572534498515678,0.11275634087928563,0.25578805039397323,ns
Chr5,108878792,109878791,143,14740,3366,0.009608277900960829,28,4529,1034,0.006144393241167435,-0.003463884659793394,0.029240051819306744,0.0978131682686454,ns
Chr5,108978792,109978791,148,14735,3366,0.009944231673721696,27,4530,1034,0.005924950625411455,-0.004019281048310241,0.011790691395335425,0.05095125002967898,ns
Chr5,109078792,110078791,170,14713,3366,0.011422428273869516,30,4527,1034,0.0065832784726793945,-0.004839149801190121,0.004180413619800636,0.02493115452894678,diff
Chr5,109178792,110178791,182,14701,3366,0.012228717328495599,30,4527,1034,0.0065832784726793945,-0.005645438855816204,0.0010462014094503014,0.01013892248276101,diff
Chr5,109278792,110278791,181,14702,3366,0.012161526573943425,32,4525,1034,0.007022163704191354,-0.0051393628697520705,0.0032780165081591223,0.020970089709177315,diff
Chr5,109378792,110378791,181,14702,3366,0.012161526573943425,32,4525,1034,0.007022163704191354,-0.0051393628697520705,0.0032780165081591223,0.020970089709177315,diff
Chr5,109478792,110478791,181,14702,3366,0.012161526573943425,35,4522,1034,0.007680491551459293,-0.004481035022484131,0.01202250989495779,0.051783228893968525,ns
Chr5,109578792,110578791,180,14703,3366,0.012094335819391252,29,4528,1034,0.006363835856923414,-0.005730499962467838,7.18659710450766e-4,0.008081780008108474,diff
Chr5,109678792,110678791,188,14695,3366,0.01263186185580864,31,4526,1034,0.006802721088435374,-0.0058291407673732665,7.24772748852983e-4,0.008081780008108474,diff
Chr5,109778792,110778791,198,14685,3366,0.013303769401330377,35,4522,1034,0.007680491551459293,-0.0056232778498710835,0.0017924606968983982,0.014493639254675393,diff
Chr5,109878792,110878791,214,14669,3366,0.014378821474165155,38,4519,1034,0.008338819398727233,-0.0060400020754379224,0.0012393218346598122,0.011405632894625905,diff
Chr5,109978792,110978791,224,14659,3366,0.015050729019686892,42,4515,1034,0.009216589861751152,-0.0058341391579357395,0.002716233578588119,0.018842083455679687,diff
Chr5,110078792,111078791,205,14678,3366,0.013774104683195593,39,4518,1034,0.008558262014483212,-0.005215842668712381,0.0048180705978843824,0.02702220020430475,diff
Chr5,110178792,111178791,228,14655,3366,0.015319492037895585,41,4516,1034,0.008997147245995173,-0.006322344791900412,0.0010658883335716864,0.010254312581368486,diff
Chr5,110278792,111278791,227,14656,3366,0.015252301283343412,41,4516,1034,0.008997147245995173,-0.00625515403734824,0.0013378902323516887,0.011974977275930828,diff
Chr5,110378792,111378791,220,14663,3366,0.014781966001478197,37,4520,1034,0.008119376782971253,-0.0066625892185069435,3.567651967177471e-4,0.005283331789595401,diff
Chr5,110478792,111478791,223,14660,3366,0.014983538265134717,33,4524,1034,0.007241606319947334,-0.007741931945187384,2.8248487745936306e-5,0.0011962279868591383,diff
Chr5,110578792,111578791,228,14655,3366,0.015319492037895585,38,4519,1034,0.008338819398727233,-0.006980672639168352,2.511672522204991e-4,0.004086894301563183,diff
Chr5,110678792,111678791,222,14661,3366,0.014916347510582543,39,4518,1034,0.008558262014483212,-0.006358085496099331,8.851446388973599e-4,0.009258893921164447,diff
Chr5,110778792,111778791,216,14667,3366,0.014513202983269502,37,4520,1034,0.008119376782971253,-0.0063938262002982485,5.678822353015582e-4,0.0069302665382171644,diff
Chr5,110878792,111878791,191,14692,3366,0.012833434119465161,38,4519,1034,0.008338819398727233,-0.004494614720737929,0.01472024179710132,0.06012005698622749,ns
Chr5,110978792,111978791,195,14688,3366,0.013102197137673856,41,4516,1034,0.008997147245995173,-0.0041050498916786835,0.030060225755333587,0.09997343087576732,ns
Chr5,111078792,112078791,206,14677,3366,0.013841295437747765,49,4508,1034,0.010752688172043012,-0.0030886072657047535,0.11806416257425487,0.26285230789335795,ns
Chr5,111178792,112178791,167,14716,3366,0.011220856010212995,45,4512,1034,0.009874917709019092,-0.0013459383011939028,0.514196534652805,0.725537874112091,ns
Chr5,111278792,112278791,172,14711,3366,0.011556809782973862,43,4514,1034,0.009436032477507132,-0.002120777305466731,0.2571308987095469,0.45006444156597986,ns
Chr5,111378792,112378791,183,14700,3366,0.012295908083047773,43,4514,1034,0.009436032477507132,-0.0028598756055406415,0.13305710473124574,0.28655108502578736,ns
Chr5,111478792,112478791,174,14709,3366,0.01169119129207821,44,4513,1034,0.009655475093263111,-0.0020357161988150997,0.29566768425707085,0.5003773521106502,ns
Chr5,111578792,112578791,182,14701,3366,0.012228717328495599,40,4517,1034,0.008777704630239193,-0.0034510126982564057,0.05590113767059687,0.155906191155278,ns
Chr5,111678792,112678791,175,14708,3366,0.011758382046630383,38,4519,1034,0.008338819398727233,-0.0034195626479031505,0.06094329906524795,0.16292752163893873,ns
Chr5,111778792,112778791,169,14714,3366,0.011355237519317342,36,4521,1034,0.007899934167215274,-0.003455303352102068,0.04661500423854535,0.13473371839123416,ns
Chr5,111878792,112878791,165,14718,3366,0.011086474501108648,31,4526,1034,0.006802721088435374,-0.004283753412673274,0.010798160705786769,0.04728231166188359,diff
Chr5,111978792,112978791,137,14746,3366,0.009205133373647785,26,4531,1034,0.005705508009655475,-0.0034996253639923104,0.025392561714340067,0.09119181563896514,ns
Chr5,112078792,113078791,125,14758,3366,0.008398844319021702,19,4538,1034,0.004169409699363616,-0.004229434619658086,0.002890864303766383,0.019639995630742747,diff
Chr5,112178792,113178791,119,14764,3366,0.00799569979170866,16,4541,1034,0.003511081852095677,-0.0044846179396129835,0.0010037817522640814,0.009965222473867,diff
Chr5,112278792,113278791,103,14780,3366,0.0069206477188738826,15,4542,1034,0.0032916392363396972,-0.0036290084825341853,0.004438129352071621,0.025405024418030175,diff
Chr5,112378792,113378791,72,14811,3366,0.0048377343277565005,11,4546,1034,0.0024138687733157777,-0.002423865554440723,0.026996310235211242,0.09367286141027611,ns
Chr5,112478792,113478791,59,14824,3366,0.003964254518578243,9,4548,1034,0.0019749835418038184,-0.001989270976774425,0.045175720207425565,0.13284479527046264,ns
Chr5,112578792,113578791,39,14844,3366,0.002620439427534771,8,4549,1034,0.0017555409260478386,-8.648985014869325e-4,0.3885128347749874,0.6014288370487133,ns
Chr5,112678792,113678791,34,14849,3366,0.0022844856547739032,6,4551,1034,0.0013166556945358788,-9.678299602380244e-4,0.26288678086615647,0.4577077637801773,ns
Chr5,112778792,113778791,23,14860,3366,0.0015453873546999932,4,4553,1034,8.777704630239193e-4,-6.676168916760739e-4,0.3677045046017822,0.5804006431917952,ns
Chr5,112878792,113878791,18,14865,3366,0.0012094335819391251,5,4552,1034,0.0010972130787798991,-1.1222050315922599e-4,1,1,ns
Chr5,112978792,113978791,11,14872,3366,7.390983000739098e-4,2,4555,1034,4.3888523151195964e-4,-3.002130685619502e-4,0.7450822384847094,0.921218002179031,ns
Chr5,113078792,114078791,2,14881,3366,1.3438150910434723e-4,1,4556,1034,2.1944261575597982e-4,8.506110665163258e-5,0.551293727616256,0.7490774566992014,ns
Chr5,113178792,114178791,2,14881,3366,1.3438150910434723e-4,1,4556,1034,2.1944261575597982e-4,8.506110665163258e-5,0.551293727616256,0.7490774566992014,ns
Chr5,113278792,114278791,1,14882,3366,6.719075455217362e-5,1,4556,1034,2.1944261575597982e-4,1.522518612038062e-4,0.41388666604427027,0.6229040718993054,ns
Chr5,113378792,114378791,1,14882,3366,6.719075455217362e-5,1,4556,1034,2.1944261575597982e-4,1.522518612038062e-4,0.41388666604427027,0.6229040718993054,ns
Chr5,113478792,114478791,1,14882,3366,6.719075455217362e-5,1,4556,1034,2.1944261575597982e-4,1.522518612038062e-4,0.41388666604427027,0.6229040718993054,ns
Chr5,113578792,114578791,1,14882,3366,6.719075455217362e-5,1,4556,1034,2.1944261575597982e-4,1.522518612038062e-4,0.41388666604427027,0.6229040718993054,ns
Chr5,113678792,114678791,1,14882,3366,6.719075455217362e-5,1,4556,1034,2.1944261575597982e-4,1.522518612038062e-4,0.41388666604427027,0.6229040718993054,ns
Chr5,113778792,114778791,0,14883,3366,0,1,4556,1034,2.1944261575597982e-4,2.1944261575597982e-4,0.23441358024691353,0.4249753765686823,ns
Chr5,113878792,114878791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,113978792,114978791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114078792,115078791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114178792,115178791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114278792,115278791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114378792,115378791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114478792,115478791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114578792,115578791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114678792,115678791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114778792,115778791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114878792,115878791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,114978792,115978791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,115078792,116078791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,115178792,116178791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,115278792,116278791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,115378792,116378791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,115478792,116478791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,115578792,116578791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,115678792,116678791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,115778792,116778791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,115878792,116878791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,115978792,116978791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,116078792,117078791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,116178792,117178791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,116278792,117278791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,116378792,117378791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,116478792,117478791,3,14880,3366,0.00020157226365652087,0,4557,1034,0,-0.00020157226365652087,1,1,ns
Chr5,116578792,117578791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,116678792,117678791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,116778792,117778791,0,14883,3366,0,0,4557,1034,0,0,1,1,ns
Chr5,116878792,117878791,3,14880,3366,0.00020157226365652087,1,4556,1034,2.1944261575597982e-4,1.7870352099458954e-5,1,1,ns
Chr5,116978792,117978791,10,14873,3366,6.719075455217362e-4,1,4556,1034,2.1944261575597982e-4,-4.524649297657564e-4,0.4759700228101269,0.6857438632272537,ns
Chr5,117078792,118078791,13,14870,3366,8.734798091782571e-4,2,4555,1034,4.3888523151195964e-4,-4.3459457766629745e-4,0.5439446340601904,0.7487853864185761,ns
Chr5,117178792,118178791,20,14863,3366,0.0013438150910434724,2,4555,1034,4.3888523151195964e-4,-9.049298595315128e-4,0.1343253382491287,0.2888104336253697,ns
Chr5,117278792,118278791,39,14844,3366,0.002620439427534771,4,4553,1034,8.777704630239193e-4,-0.0017426689645108518,0.029200716285280565,0.0978131682686454,ns
Chr5,117378792,118378791,51,14832,3366,0.0034267284821608546,4,4553,1034,8.777704630239193e-4,-0.0025489580191369356,0.003506072488761553,0.021900490711790177,diff
Chr5,117478792,118478791,70,14813,3366,0.004703352818652153,6,4551,1034,0.0013166556945358788,-0.0033866971241162743,5.996078131667943e-4,0.0072073654751589455,diff
Chr5,117578792,118578791,109,14774,3366,0.007323792246186925,14,4543,1034,0.0030721966205837174,-0.004251595625603208,8.766966045121137e-4,0.009243888997975727,diff
Chr5,117678792,118678791,117,14766,3366,0.007861318282604314,19,4538,1034,0.004169409699363616,-0.0036919085832406977,0.007996605436830813,0.03829881693291855,diff
Chr5,117778792,118778791,134,14749,3366,0.009003561109991265,26,4531,1034,0.005705508009655475,-0.0032980531003357896,0.0309624687978404,0.10086129425869944,ns
Chr5,117878792,118878791,139,14744,3366,0.009339514882752134,27,4530,1034,0.005924950625411455,-0.0034145642573406784,0.027194121731654437,0.09407310352315104,ns
Chr5,117978792,118978791,136,14747,3366,0.009137942619095613,30,4527,1034,0.0065832784726793945,-0.0025546641464162185,0.11726374322672892,0.26195527724208256,ns
