genotype,lib,chrs,start,stop,cos,width
h2aw,77,Chr4,16506438,16507379,16506908,941
h2aw,77,Chr5,572318,572518,572418,200
h2aw,77,Chr5,17549755,17552100,17550927,2345
h2aw,78,Chr1,9240129,9240814,9240471,685
h2aw,78,Chr2,4523887,4525145,4524516,1258
h2aw,78,Chr2,18269068,18270379,18269724,1311
h2aw,78,Chr3,11101678,11102126,11101902,448
h2aw,78,Chr3,11296794,11297045,11296920,251
h2aw,78,Chr5,6348585,6348647,6348616,62
h2aw,78,Chr5,15487889,15488255,15488072,366
h2aw,78,Chr5,20748374,20752809,20750592,4435
h2aw,79,Chr1,9955619,9955661,9955640,42
h2aw,79,Chr1,12495134,12495476,12495305,342
h2aw,79,Chr2,6947986,6948404,6948195,418
h2aw,79,Chr3,17389646,17389719,17389682,73
h2aw,79,Chr4,11881383,11882624,11882003,1241
h2aw,79,Chr5,612956,613022,612989,66
h2aw,79,Chr5,14226353,14226709,14226531,356
h2aw,79,Chr5,15632129,15632615,15632372,486
h2aw,80,Chr1,24394523,24395205,24394864,682
h2aw,80,Chr2,9873790,9874034,9873912,244
h2aw,80,Chr2,19009776,19010630,19010203,854
h2aw,80,Chr3,7910922,7911825,7911374,903
h2aw,80,Chr3,11918950,11919071,11919010,121
h2aw,80,Chr3,23282659,23283406,23283033,747
h2aw,80,Chr4,7190777,7190881,7190829,104
h2aw,80,Chr4,17874586,17874903,17874744,317
h2aw,80,Chr5,2008142,2008880,2008511,738
h2aw,80,Chr5,9870701,9871249,9870975,548
h2aw,81,Chr1,2321858,2324135,2322996,2277
h2aw,81,Chr1,27173461,27173722,27173591,261
h2aw,81,Chr2,6898705,6899350,6899027,645
h2aw,81,Chr2,16554412,16554442,16554427,30
h2aw,81,Chr4,5300356,5300575,5300466,219
h2aw,81,Chr5,2191851,2193243,2192547,1392
h2aw,81,Chr5,22353625,22354813,22354219,1188
h2aw,82,Chr2,9676301,9676423,9676362,122
h2aw,82,Chr3,8124296,8125246,8124771,950
h2aw,82,Chr3,16820056,16820681,16820368,625
h2aw,82,Chr5,22884261,22884679,22884470,418
h2aw,83,Chr1,16738147,16738479,16738313,332
h2aw,83,Chr2,9516312,9518183,9517248,1871
h2aw,83,Chr3,10804927,10805291,10805109,364
h2aw,83,Chr4,641363,642221,641792,858
h2aw,83,Chr4,10948566,10948761,10948664,195
h2aw,83,Chr5,19754,23126,21440,3372
h2aw,83,Chr5,13558848,13559244,13559046,396
h2aw,83,Chr5,22661746,22661937,22661842,191
h2aw,84,Chr1,16152247,16153099,16152673,852
h2aw,84,Chr1,18760015,18760286,18760151,271
h2aw,84,Chr2,642449,642617,642533,168
h2aw,84,Chr2,5937573,5938305,5937939,732
h2aw,84,Chr2,12636194,12637338,12636766,1144
h2aw,84,Chr3,10111440,10111540,10111490,100
h2aw,84,Chr3,10650433,10650612,10650523,179
h2aw,84,Chr5,15490052,15490100,15490076,48
h2aw,85,Chr1,13454946,13456051,13455498,1105
h2aw,85,Chr1,24807452,24808190,24807821,738
h2aw,85,Chr3,10094950,10095157,10095054,207
h2aw,85,Chr4,6209572,6209747,6209660,175
h2aw,85,Chr4,11602800,11602911,11602856,111
h2aw,85,Chr5,286921,290125,288523,3204
h2aw,85,Chr5,9076436,9076686,9076561,250
h2aw,85,Chr5,10496149,10496513,10496331,364
h2aw,85,Chr5,23829238,23830079,23829658,841
h2aw,86,Chr2,9563936,9564281,9564108,345
h2aw,86,Chr4,12216535,12218486,12217511,1951
h2aw,86,Chr5,10652457,10652778,10652617,321
h2aw,86,Chr5,20220890,20222078,20221484,1188
h2aw,87,Chr1,7763014,7765037,7764026,2023
h2aw,87,Chr1,13142745,13143966,13143355,1221
h2aw,87,Chr3,16570506,16570673,16570590,167
h2aw,87,Chr3,23297931,23298358,23298145,427
h2aw,87,Chr4,6237839,6239947,6238893,2108
h2aw,87,Chr5,14302332,14302404,14302368,72
h2aw,87,Chr5,21428828,21428967,21428898,139
h2aw,88,Chr1,3408173,3440720,3424447,32547
h2aw,88,Chr1,8727869,8727958,8727913,89
h2aw,88,Chr2,16492401,16494468,16493435,2067
h2aw,88,Chr3,9605952,9605969,9605960,17
h2aw,88,Chr3,19497880,19497925,19497902,45
h2aw,88,Chr5,21126754,21127924,21127339,1170
h2aw,89,Chr1,15981593,15981615,15981604,22
h2aw,89,Chr1,29646369,29648061,29647215,1692
h2aw,89,Chr2,1275028,1275470,1275249,442
h2aw,89,Chr2,18494403,18495032,18494717,629
h2aw,89,Chr3,3057122,3058677,3057900,1555
h2aw,89,Chr3,12662840,12667008,12664924,4168
h2aw,89,Chr3,15973550,15974366,15973958,816
h2aw,89,Chr4,6430790,6432688,6431739,1898
h2aw,89,Chr5,2078797,2079204,2079001,407
h2aw,89,Chr5,7524260,7525118,7524689,858
h2aw,90,Chr1,11819706,11821919,11820812,2213
h2aw,90,Chr1,18918968,18919175,18919072,207
h2aw,90,Chr1,23871714,23872056,23871885,342
h2aw,90,Chr2,18343831,18343884,18343857,53
h2aw,90,Chr3,2040731,2042383,2041557,1652
h2aw,90,Chr3,16458498,16458732,16458615,234
h2aw,90,Chr4,11441782,11442054,11441918,272
h2aw,90,Chr4,12696335,12697546,12696941,1211
h2aw,90,Chr4,17722439,17725229,17723834,2790
h2aw,90,Chr5,2131178,2131463,2131320,285
h2aw,91,Chr1,5663936,5664090,5664013,154
h2aw,91,Chr3,22740079,22740342,22740211,263
h2aw,91,Chr4,119280,119731,119506,451
h2aw,91,Chr5,9716705,9716901,9716803,196
h2aw,91,Chr5,14968173,14968862,14968517,689
h2aw,91,Chr5,25973880,25974625,25974252,745
h2aw,92,Chr1,12956588,12956594,12956591,6
h2aw,92,Chr1,24406570,24406742,24406656,172
h2aw,92,Chr3,11005269,11008782,11007025,3513
h2aw,92,Chr5,16616120,16616295,16616208,175
h2aw,92,Chr5,21854424,21855957,21855190,1533
h2aw,93,Chr1,29696143,29696199,29696171,56
h2aw,93,Chr4,11916414,11916736,11916575,322
h2aw,93,Chr5,6419054,6419325,6419190,271
h2aw,93,Chr5,9517427,9518089,9517758,662
h2aw,93,Chr5,13362110,13364535,13363322,2425
h2aw,93,Chr5,20520174,20520473,20520324,299
h2aw,94,Chr1,4061495,4061524,4061509,29
h2aw,94,Chr2,7319171,7319252,7319211,81
h2aw,94,Chr2,9089778,9092297,9091038,2519
h2aw,95,Chr1,4119877,4120080,4119979,203
h2aw,95,Chr1,20730847,20731825,20731336,978
h2aw,95,Chr3,10423052,10423290,10423171,238
h2aw,95,Chr3,11139681,11140395,11140038,714
h2aw,95,Chr5,10150212,10150627,10150420,415
h2aw,96,Chr1,5359572,5359735,5359654,163
h2aw,96,Chr1,8343254,8343969,8343612,715
h2aw,96,Chr1,23105002,23105288,23105145,286
h2aw,96,Chr1,24390869,24391273,24391071,404
h2aw,96,Chr2,115089,115565,115327,476
h2aw,96,Chr2,12225387,12226000,12225693,613
h2aw,96,Chr3,7983559,7984965,7984262,1406
h2aw,96,Chr4,514518,514629,514574,111
h2aw,96,Chr4,1242127,1242795,1242461,668
h2aw,97,Chr1,9350534,9351144,9350839,610
h2aw,97,Chr1,11015100,11016012,11015556,912
h2aw,97,Chr1,21185686,21186008,21185847,322
h2aw,97,Chr2,6540310,6540570,6540440,260
h2aw,97,Chr2,15381014,15381373,15381194,359
h2aw,97,Chr3,10985735,10986092,10985913,357
h2aw,97,Chr3,16373294,16373579,16373436,285
h2aw,97,Chr5,3785212,3786617,3785914,1405
h2aw,97,Chr5,8696985,8697269,8697127,284
h2aw,98,Chr1,7936852,7937537,7937194,685
h2aw,98,Chr1,16874181,16874585,16874383,404
h2aw,98,Chr1,19442005,19442124,19442065,119
h2aw,98,Chr2,288295,289251,288773,956
h2aw,98,Chr2,7863760,7863934,7863847,174
h2aw,98,Chr2,15367496,15367996,15367746,500
h2aw,98,Chr5,19516080,19516474,19516277,394
h2aw,99,Chr1,12941405,12942069,12941737,664
h2aw,99,Chr1,25770070,25770401,25770236,331
h2aw,99,Chr2,6809663,6810212,6809937,549
h2aw,99,Chr2,18741072,18741472,18741272,400
h2aw,99,Chr3,11049391,11049506,11049449,115
h2aw,99,Chr4,6336819,6336983,6336901,164
h2aw,100,Chr2,6632532,6633422,6632977,890
h2aw,100,Chr3,6686250,6686904,6686577,654
h2aw,100,Chr3,7473827,7474052,7473939,225
h2aw,100,Chr4,4801016,4801055,4801036,39
h2aw,100,Chr5,9336948,9337915,9337432,967
h2aw,100,Chr5,14976912,14976983,14976948,71
h2aw,101,Chr1,7321907,7322312,7322109,405
h2aw,101,Chr1,11473848,11474185,11474016,337
h2aw,101,Chr1,24315719,24316871,24316295,1152
h2aw,101,Chr3,22790592,22790775,22790684,183
h2aw,101,Chr5,2191851,2193243,2192547,1392
h2aw,101,Chr5,26366757,26367407,26367082,650
h2aw,102,Chr1,9454815,9456960,9455887,2145
h2aw,102,Chr2,2313696,2313714,2313705,18
h2aw,102,Chr5,2861682,2864625,2863154,2943
h2aw,102,Chr5,7841706,7841934,7841820,228
h2aw,102,Chr5,15706859,15707346,15707103,487
h2aw,103,Chr1,4594647,4595087,4594867,440
h2aw,103,Chr1,16886744,16887374,16887059,630
h2aw,103,Chr1,29219791,29220087,29219939,296
h2aw,103,Chr2,1926865,1927123,1926994,258
h2aw,103,Chr2,12365761,12365916,12365839,155
h2aw,103,Chr3,10048158,10048368,10048263,210
h2aw,103,Chr4,155806,156431,156118,625
h2aw,103,Chr4,7849133,7849163,7849148,30
h2aw,103,Chr5,2120533,2120755,2120644,222
h2aw,103,Chr5,15379893,15380113,15380003,220
h2aw,104,Chr1,7854983,7855070,7855027,87
h2aw,104,Chr1,23247953,23248391,23248172,438
h2aw,104,Chr2,2162369,2177365,2169867,14996
h2aw,104,Chr2,8986369,8986784,8986577,415
h2aw,104,Chr2,18536106,18536921,18536514,815
h2aw,104,Chr3,9478013,9478350,9478181,337
h2aw,104,Chr3,22367461,22368240,22367851,779
h2aw,104,Chr5,530555,531664,531109,1109
h2aw,104,Chr5,20696224,20696554,20696389,330
h2aw,105,Chr1,17383822,17384390,17384106,568
h2aw,105,Chr2,12430150,12430521,12430336,371
h2aw,105,Chr2,12775267,12775373,12775320,106
h2aw,105,Chr3,10754650,10755363,10755006,713
h2aw,105,Chr4,44100,46842,45471,2742
h2aw,105,Chr5,1463841,1463958,1463899,117
h2aw,105,Chr5,18343724,18344347,18344036,623
h2aw,107,Chr1,174087,174329,174208,242
h2aw,107,Chr2,2272809,2272941,2272875,132
h2aw,107,Chr4,5662634,5672132,5667383,9498
h2aw,107,Chr5,14315124,14316600,14315862,1476
h2aw,108,Chr1,624529,624717,624623,188
h2aw,108,Chr1,17209784,17209796,17209790,12
h2aw,108,Chr1,21166556,21172168,21169362,5612
h2aw,108,Chr2,759087,760387,759737,1300
h2aw,108,Chr3,10706631,10706702,10706667,71
h2aw,108,Chr4,850385,851262,850823,877
h2aw,108,Chr5,980282,980549,980416,267
h2aw,108,Chr5,14894197,14894211,14894204,14
h2aw,109,Chr1,13141717,13142460,13142089,743
h2aw,109,Chr1,16131462,16131481,16131472,19
h2aw,109,Chr1,27996219,27996713,27996466,494
h2aw,109,Chr2,1561522,1563204,1562363,1682
h2aw,109,Chr3,12369407,12369566,12369487,159
h2aw,109,Chr4,7450098,7450594,7450346,496
h2aw,110,Chr1,7690180,7691220,7690700,1040
h2aw,110,Chr2,7207406,7208096,7207751,690
h2aw,110,Chr4,1391164,1391271,1391218,107
h2aw,110,Chr4,5377218,5378499,5377858,1281
h2aw,110,Chr5,9409977,9410501,9410239,524
h2aw,111,Chr1,17856618,17856825,17856722,207
h2aw,111,Chr2,1870568,1870700,1870634,132
h2aw,111,Chr2,9938419,9940087,9939253,1668
h2aw,111,Chr4,157456,157543,157500,87
h2aw,111,Chr5,14635687,14636823,14636255,1136
h2aw,111,Chr5,17128421,17128474,17128447,53
h2aw,112,Chr1,12281255,12281302,12281279,47
h2aw,112,Chr1,25949618,25950125,25949872,507
h2aw,112,Chr2,6843314,6843439,6843376,125
h2aw,112,Chr3,16894975,16895061,16895018,86
h2aw,112,Chr4,7333254,7333277,7333266,23
h2aw,112,Chr4,11550698,11550901,11550800,203
h2aw,113,Chr1,8310061,8311771,8310916,1710
h2aw,113,Chr1,16577873,16581496,16579685,3623
h2aw,113,Chr1,22990711,22990798,22990755,87
h2aw,113,Chr3,307158,307876,307517,718
h2aw,113,Chr3,18667332,18668323,18667828,991
h2aw,113,Chr3,19067418,19067727,19067572,309
h2aw,113,Chr4,8770478,8770850,8770664,372
h2aw,113,Chr5,17098952,17099846,17099399,894
h2aw,113,Chr5,21655322,21655494,21655408,172
h2aw,113,Chr5,26809016,26809304,26809160,288
h2aw,114,Chr1,12217683,12218077,12217880,394
h2aw,114,Chr1,12480729,12481302,12481015,573
h2aw,114,Chr1,23049993,23050158,23050075,165
h2aw,114,Chr2,9614678,9616693,9615686,2015
h2aw,114,Chr2,16582545,16582796,16582671,251
h2aw,114,Chr3,11466322,11466603,11466462,281
h2aw,114,Chr4,185994,186173,186084,179
h2aw,114,Chr4,10214012,10214182,10214097,170
h2aw,114,Chr5,16440529,16440663,16440596,134
h2aw,114,Chr5,23733637,23733820,23733729,183
h2aw,115,Chr1,16873975,16874585,16874280,610
h2aw,115,Chr3,11214401,11215116,11214759,715
h2aw,115,Chr3,15607960,15615561,15611760,7601
h2aw,115,Chr4,436140,437986,437063,1846
h2aw,115,Chr4,11940373,11942205,11941289,1832
h2aw,115,Chr5,7367489,7368492,7367991,1003
h2aw,116,Chr1,9467898,9472228,9470063,4330
h2aw,116,Chr1,10957851,10957985,10957918,134
h2aw,116,Chr1,11471553,11472010,11471781,457
h2aw,116,Chr2,12248673,12248820,12248747,147
h2aw,116,Chr4,6832879,6833320,6833099,441
h2aw,116,Chr4,9443516,9443566,9443541,50
h2aw,116,Chr5,14728789,14730237,14729513,1448
h2aw,116,Chr5,15216275,15217127,15216701,852
h2aw,117,Chr1,20020311,20020787,20020549,476
h2aw,117,Chr2,6286465,6288955,6287710,2490
h2aw,117,Chr2,6382404,6382537,6382470,133
h2aw,117,Chr4,6044029,6044279,6044154,250
h2aw,117,Chr5,8706711,8708437,8707574,1726
h2aw,117,Chr5,26328573,26328722,26328647,149
h2aw,118,Chr1,8150947,8152505,8151726,1558
h2aw,118,Chr1,16128552,16128615,16128584,63
h2aw,118,Chr2,14897586,14899664,14898625,2078
h2aw,118,Chr3,596292,596565,596428,273
h2aw,118,Chr3,9465004,9465254,9465129,250
h2aw,118,Chr4,76516,76984,76750,468
h2aw,118,Chr5,8112752,8113122,8112937,370
h2aw,118,Chr5,9847945,9848001,9847973,56
h2aw,119,Chr1,8310061,8311771,8310916,1710
h2aw,119,Chr4,1520728,1520992,1520860,264
h2aw,119,Chr4,16895715,16897192,16896453,1477
h2aw,119,Chr5,15215063,15216275,15215669,1212
h2aw,120,Chr1,18341246,18341483,18341364,237
h2aw,120,Chr1,22519685,22519735,22519710,50
h2aw,120,Chr2,1183550,1183741,1183646,191
h2aw,120,Chr3,19199438,19199811,19199624,373
h2aw,120,Chr4,6217323,6217578,6217451,255
h2aw,120,Chr4,10161110,10162487,10161798,1377
h2aw,120,Chr5,3784284,3784704,3784494,420
h2aw,120,Chr5,26236016,26236558,26236287,542
h2aw,121,Chr1,3443575,3445192,3444383,1617
h2aw,121,Chr1,17915333,17916654,17915993,1321
h2aw,121,Chr2,664731,664785,664758,54
h2aw,121,Chr2,6393222,6393391,6393306,169
h2aw,121,Chr3,8931142,8931245,8931194,103
h2aw,121,Chr3,15931521,15931655,15931588,134
h2aw,121,Chr4,5835200,5835480,5835340,280
h2aw,121,Chr4,16294941,16295149,16295045,208
h2aw,121,Chr5,17752189,17752570,17752379,381
h2aw,122,Chr1,13077492,13078838,13078165,1346
h2aw,122,Chr2,838140,839328,838734,1188
h2aw,122,Chr3,7934882,7934953,7934918,71
h2aw,122,Chr3,10075214,10075343,10075278,129
h2aw,122,Chr3,19412245,19413370,19412807,1125
h2aw,122,Chr3,22160501,22160813,22160657,312
h2aw,122,Chr4,6901633,6901670,6901651,37
h2aw,122,Chr4,9404271,9404400,9404335,129
h2aw,122,Chr5,576184,576458,576321,274
h2aw,122,Chr5,16136430,16137478,16136954,1048
h2aw,122,Chr5,17215735,17216172,17215953,437
h2aw,123,Chr3,18374423,18374731,18374577,308
h2aw,123,Chr4,7348695,7349163,7348929,468
h2aw,123,Chr5,16825333,16825435,16825384,102
h2aw,123,Chr5,18635541,18635745,18635643,204
h2aw,123,Chr5,19908195,19910208,19909201,2013
h2aw,124,Chr1,3083285,3083566,3083425,281
h2aw,124,Chr3,10336470,10336923,10336696,453
h2aw,124,Chr4,661693,661855,661774,162
h2aw,124,Chr4,8051498,8051802,8051650,304
h2aw,124,Chr5,9005286,9005572,9005429,286
h2aw,124,Chr5,16317055,16317210,16317133,155
h2aw,125,Chr1,21659107,21659834,21659471,727
h2aw,125,Chr2,243314,243408,243361,94
h2aw,125,Chr2,1926717,1926794,1926755,77
h2aw,125,Chr3,9341964,9342740,9342352,776
h2aw,125,Chr3,11217906,11220246,11219076,2340
h2aw,125,Chr4,799264,799356,799310,92
h2aw,125,Chr4,7450832,7452999,7451916,2167
h2aw,125,Chr5,993402,993971,993686,569
h2aw,125,Chr5,24414356,24414514,24414435,158
h2aw,126,Chr1,8985127,8985456,8985291,329
h2aw,126,Chr1,10076174,10077595,10076884,1421
h2aw,126,Chr1,23770442,23770757,23770600,315
h2aw,126,Chr2,429326,431023,430174,1697
h2aw,126,Chr2,6959560,6959586,6959573,26
h2aw,126,Chr2,7701485,7701778,7701631,293
h2aw,126,Chr3,14939609,14939925,14939767,316
h2aw,126,Chr3,19999872,20000240,20000056,368
h2aw,126,Chr4,9119074,9119264,9119169,190
h2aw,126,Chr5,18575177,18576957,18576067,1780
h2aw,127,Chr1,549671,560551,555111,10880
h2aw,127,Chr1,16268409,16268499,16268454,90
h2aw,127,Chr1,17226690,17227398,17227044,708
h2aw,127,Chr2,11756084,11756441,11756262,357
h2aw,127,Chr3,5645637,5646444,5646041,807
h2aw,127,Chr3,18808624,18808966,18808795,342
h2aw,127,Chr4,6076766,6077004,6076885,238
h2aw,127,Chr4,11744487,11744538,11744513,51
h2aw,127,Chr4,14366826,14370952,14368889,4126
h2aw,127,Chr5,5875172,5875455,5875314,283
h2aw,127,Chr5,20899003,20900354,20899679,1351
h2aw,128,Chr1,12968111,12968208,12968159,97
h2aw,128,Chr1,28420268,28420404,28420336,136
h2aw,128,Chr2,6512842,6513093,6512968,251
h2aw,128,Chr4,6334056,6334352,6334204,296
h2aw,128,Chr5,17793687,17793889,17793788,202
h2aw,128,Chr5,17872184,17872433,17872308,249
h2aw,129,Chr1,28504651,28511467,28508059,6816
h2aw,129,Chr2,11728791,11728955,11728873,164
h2aw,129,Chr3,9218925,9218981,9218953,56
h2aw,129,Chr3,15678417,15678499,15678458,82
h2aw,129,Chr4,17365000,17365718,17365359,718
h2aw,129,Chr5,25981848,25982134,25981991,286
h2aw,130,Chr1,24488971,24489377,24489174,406
h2aw,130,Chr1,25661233,25661356,25661295,123
h2aw,130,Chr2,99910,99936,99923,26
h2aw,130,Chr3,5498274,5499565,5498920,1291
h2aw,130,Chr4,9031906,9032144,9032025,238
h2aw,130,Chr5,5834259,5835491,5834875,1232
h2aw,131,Chr1,7038294,7040667,7039480,2373
h2aw,131,Chr1,12260047,12260270,12260159,223
h2aw,131,Chr1,24766721,24767033,24766877,312
h2aw,131,Chr2,2219039,2219051,2219045,12
h2aw,131,Chr4,9887951,9888774,9888363,823
h2aw,131,Chr5,8031415,8031659,8031537,244
h2aw,132,Chr1,7402738,7402887,7402812,149
h2aw,132,Chr1,23924121,23924236,23924179,115
h2aw,132,Chr2,19231231,19233086,19232159,1855
h2aw,132,Chr3,18395316,18395832,18395574,516
h2aw,132,Chr5,13593724,13594599,13594162,875
h2aw,132,Chr5,14542278,14542372,14542325,94
h2aw,133,Chr1,13255192,13255773,13255482,581
h2aw,133,Chr1,22001957,22002168,22002063,211
h2aw,133,Chr2,6848824,6849101,6848962,277
h2aw,133,Chr3,11122634,11127819,11125226,5185
h2aw,133,Chr3,15952831,15952906,15952869,75
h2aw,133,Chr5,10134092,10134612,10134352,520
h2aw,134,Chr1,4859205,4863468,4861337,4263
h2aw,134,Chr1,7742066,7742360,7742213,294
h2aw,134,Chr1,19572450,19572884,19572667,434
h2aw,134,Chr2,2292141,2292277,2292209,136
h2aw,134,Chr2,6670859,6677503,6674181,6644
h2aw,134,Chr3,8554208,8555008,8554608,800
h2aw,134,Chr3,12362468,12362617,12362542,149
h2aw,134,Chr5,11961288,11961471,11961380,183
h2aw,135,Chr1,17275252,17275578,17275415,326
h2aw,135,Chr2,6300427,6300914,6300671,487
h2aw,135,Chr2,8282067,8292448,8287257,10381
h2aw,135,Chr3,10647687,10648380,10648033,693
h2aw,135,Chr5,13468227,13468575,13468401,348
h2aw,135,Chr5,15902007,15902361,15902184,354
h2aw,137,Chr1,7980804,7981080,7980942,276
h2aw,137,Chr1,16774867,16775123,16774995,256
h2aw,137,Chr2,5922188,5922247,5922218,59
h2aw,137,Chr3,10950822,10951558,10951190,736
h2aw,137,Chr3,17450987,17461980,17456483,10993
h2aw,137,Chr5,1001486,1002253,1001870,767
h2aw,137,Chr5,14727142,14727549,14727346,407
h2aw,137,Chr5,26743381,26743704,26743543,323
h2aw,138,Chr2,6034289,6034638,6034463,349
h2aw,138,Chr2,12601311,12601768,12601539,457
h2aw,138,Chr4,6937590,6937997,6937794,407
h2aw,138,Chr5,17937565,17937942,17937753,377
h2aw,139,Chr1,13317234,13317588,13317411,354
h2aw,139,Chr1,26280606,26280899,26280752,293
h2aw,139,Chr3,3503863,3503864,3503863,1
h2aw,139,Chr4,12220541,12222546,12221543,2005
h2aw,140,Chr1,9227501,9228035,9227768,534
h2aw,140,Chr2,565212,565610,565411,398
h2aw,140,Chr3,5182864,5203184,5193024,20320
h2aw,140,Chr3,18367482,18367936,18367709,454
h2aw,140,Chr3,20547849,20547913,20547881,64
h2aw,140,Chr4,154545,154732,154639,187
h2aw,140,Chr4,7529894,7530505,7530200,611
h2aw,140,Chr5,309751,309788,309769,37
h2aw,140,Chr5,20354664,20355451,20355058,787
h2aw,140,Chr5,23928551,23928772,23928661,221
h2aw,141,Chr1,26816262,26817243,26816752,981
h2aw,141,Chr2,739036,739060,739048,24
h2aw,141,Chr4,6878125,6878223,6878174,98
h2aw,141,Chr4,6997594,6997664,6997629,70
h2aw,141,Chr4,7681810,7683600,7682705,1790
h2aw,141,Chr5,1931055,1932094,1931575,1039
h2aw,141,Chr5,16385625,16387206,16386415,1581
h2aw,141,Chr5,17532742,17533016,17532879,274
h2aw,142,Chr1,17857859,17858787,17858323,928
h2aw,142,Chr2,1426884,1427027,1426956,143
h2aw,142,Chr2,7639502,7639669,7639586,167
h2aw,142,Chr3,10534440,10534922,10534681,482
h2aw,142,Chr3,16564173,16564228,16564201,55
h2aw,143,Chr1,17167700,17167881,17167790,181
h2aw,143,Chr2,7072664,7072930,7072797,266
h2aw,143,Chr3,16615976,16616415,16616196,439
h2aw,143,Chr4,9129645,9130866,9130255,1221
h2aw,143,Chr4,17393517,17394277,17393897,760
h2aw,143,Chr5,9913257,9913364,9913311,107
h2aw,144,Chr1,10950427,10950447,10950437,20
h2aw,144,Chr2,10206396,10206542,10206469,146
h2aw,144,Chr3,1317108,1317517,1317312,409
h2aw,144,Chr3,21231477,21231987,21231732,510
h2aw,144,Chr4,17288535,17288649,17288592,114
h2aw,144,Chr5,8557401,8559368,8558385,1967
h2aw,144,Chr5,9110847,9111188,9111017,341
h2aw,144,Chr5,25437443,25437589,25437516,146
h2aw,145,Chr1,549671,560551,555111,10880
h2aw,145,Chr1,7968108,7968362,7968235,254
h2aw,145,Chr1,8028161,8029855,8029008,1694
h2aw,145,Chr1,23394816,23395160,23394988,344
h2aw,145,Chr2,2022111,2022602,2022357,491
h2aw,145,Chr2,9841163,9842035,9841599,872
h2aw,145,Chr3,18599868,18607976,18603922,8108
h2aw,145,Chr3,22995827,22998971,22997399,3144
h2aw,145,Chr4,7596185,7597470,7596827,1285
h2aw,145,Chr5,10529904,10530096,10530000,192
h2aw,145,Chr5,13879132,13879228,13879180,96
h2aw,145,Chr5,26044736,26044846,26044791,110
h2aw,146,Chr1,22732238,22738383,22735310,6145
h2aw,146,Chr2,5678340,5678960,5678650,620
h2aw,146,Chr3,11161769,11163448,11162609,1679
h2aw,146,Chr4,6569541,6569894,6569717,353
h2aw,146,Chr5,17025282,17025313,17025298,31
h2aw,147,Chr1,11621810,11622188,11621999,378
h2aw,147,Chr2,6347419,6348712,6348065,1293
h2aw,147,Chr2,7184797,7185853,7185325,1056
h2aw,147,Chr3,10838525,10839158,10838841,633
h2aw,147,Chr4,12522116,12522207,12522162,91
h2aw,147,Chr5,14884924,14885724,14885324,800
h2aw,147,Chr5,19661298,19661348,19661323,50
h2aw,148,Chr1,16641540,16641851,16641696,311
h2aw,148,Chr1,17065396,17065920,17065658,524
h2aw,148,Chr2,6700152,6700432,6700292,280
h2aw,148,Chr3,10883839,10885627,10884733,1788
h2aw,148,Chr4,575535,576110,575823,575
h2aw,148,Chr5,15913718,15914598,15914158,880
h2aw,149,Chr1,16430542,16430791,16430666,249
h2aw,149,Chr2,6804750,6805055,6804902,305
h2aw,149,Chr3,9807458,9807854,9807656,396
h2aw,149,Chr3,11813552,11813594,11813573,42
h2aw,149,Chr4,9344062,9346225,9345144,2163
h2aw,149,Chr4,14902289,14902535,14902412,246
h2aw,149,Chr5,8910826,8910900,8910863,74
h2aw,149,Chr5,15193664,15193695,15193680,31
h2aw,150,Chr1,10146795,10146947,10146871,152
h2aw,150,Chr1,26683938,26684487,26684212,549
h2aw,150,Chr1,30205318,30207742,30206530,2424
h2aw,150,Chr2,2113902,2114785,2114344,883
h2aw,150,Chr2,9570129,9572595,9571362,2466
h2aw,150,Chr3,8226695,8227358,8227027,663
h2aw,150,Chr3,11745009,11745471,11745240,462
h2aw,150,Chr3,16721531,16721625,16721578,94
h2aw,150,Chr4,6937197,6937590,6937393,393
h2aw,150,Chr4,12573224,12575116,12574170,1892
h2aw,150,Chr5,660851,661052,660951,201
h2aw,150,Chr5,22228400,22229196,22228798,796
h2aw,150,Chr5,23393059,23393212,23393135,153
h2aw,151,Chr1,7783199,7783521,7783360,322
h2aw,151,Chr1,22939827,22940028,22939927,201
h2aw,151,Chr2,1497977,1498044,1498011,67
h2aw,151,Chr2,12279753,12280280,12280017,527
h2aw,151,Chr3,9209778,9210593,9210186,815
h2aw,151,Chr3,10960126,10960705,10960416,579
h2aw,151,Chr4,736727,737253,736990,526
h2aw,151,Chr4,6289040,6289627,6289334,587
h2aw,151,Chr5,1742494,1750107,1746300,7613
h2aw,151,Chr5,9807134,9807211,9807172,77
h2aw,151,Chr5,24468460,24468737,24468598,277
h2aw,152,Chr1,12256284,12256399,12256342,115
h2aw,152,Chr1,22174984,22175268,22175126,284
h2aw,152,Chr2,393300,393565,393432,265
h2aw,152,Chr2,18396153,18396683,18396418,530
h2aw,152,Chr3,1267793,1268962,1268377,1169
h2aw,152,Chr3,11022416,11022913,11022664,497
h2aw,152,Chr4,719673,720213,719943,540
h2aw,152,Chr5,23605390,23605585,23605488,195
h2aw,153,Chr1,7723248,7723697,7723472,449
h2aw,153,Chr1,24459840,24461010,24460425,1170
h2aw,153,Chr2,12198062,12201586,12199824,3524
h2aw,153,Chr3,15668809,15669653,15669231,844
h2aw,153,Chr5,326486,327108,326797,622
h2aw,154,Chr1,11953643,11953853,11953748,210
h2aw,154,Chr1,30153594,30154144,30153869,550
h2aw,154,Chr3,7641866,7642310,7642088,444
